53974 20150105 0900 20150105 0300  2.422  -96.61   39.10   -15.1   -14.9   -13.7   -16.0     0.0      0 0      0 0      0 0 C   -18.1 0   -17.7 0   -18.2 0    66 0   0.252   0.329   0.400 -99.000 -99.000     0.4     1.1     2.0     4.1     8.0
53974 20150105 1000 20150105 0400  2.422  -96.61   39.10   -16.9   -16.4   -14.8   -17.7     0.0      0 0      0 0      0 0 C   -18.2 0   -18.0 0   -18.3 0    64 0   0.249   0.327   0.390 -99.000 -99.000     0.4     1.1     1.9     4.2     8.0
53974 20150105 1100 20150105 0500  2.422  -96.61   39.10   -16.7   -17.0   -16.5   -17.5     0.0      0 0      0 0      0 0 C   -17.8 0   -15.8 0   -18.3 0    67 0   0.247   0.323   0.406 -99.000 -99.000     0.4     1.1     2.0     4.2     7.9
53974 20150105 1200 20150105 0600  2.422  -96.61   39.10   -15.8   -16.4   -15.8   -16.7     0.0      0 0      0 0      0 0 C   -17.2 0   -15.4 0   -18.1 0    68 0   0.252   0.319   0.416 -99.000 -99.000     0.4     1.1     1.9     4.1     7.9
53974 20150105 1300 20150105 0700  2.422  -96.61   39.10   -16.4   -16.1   -15.6   -16.8     0.0      0 0      0 0      0 0 C   -17.9 0   -17.7 0   -18.1 0    65 0   0.245   0.319   0.370 -99.000 -99.000     0.4     1.1     1.9     4.2     7.9
53974 20150105 1400 20150105 0800  2.422  -96.61   39.10   -17.4   -16.3   -15.6   -17.4     0.0      1 0     25 0      0 0 C   -17.1 0   -16.6 0   -17.7 0    66 0   0.247   0.313   0.384 -99.000 -99.000     0.4     1.1     1.9     4.1     7.9
53974 20150105 1500 20150105 0900  2.422  -96.61   39.10   -12.2   -14.3   -12.2   -17.4     0.0     81 0    174 0     21 0 C   -14.1 0   -10.8 0   -16.9 0    66 0   0.249   0.319   0.386 -99.000 -99.000     0.4     1.1     1.9     4.1     8.0
53974 20150105 1600 20150105 1000  2.422  -96.61   39.10   -10.6   -11.2   -10.5   -12.2     0.0    202 0    265 0    149 0 C    -9.4 0    -8.1 0   -10.8 0    47 0   0.248   0.314   0.386 -99.000 -99.000     0.3     1.1     1.9     4.1     7.9
53974 20150105 1700 20150105 1100  2.422  -96.61   39.10    -8.8    -9.6    -8.8   -10.7     0.0    290 0    405 0    226 0 C    -6.8 0    -5.7 0    -8.1 0    49 0   0.248   0.317   0.410 -99.000 -99.000     0.4     1.1     1.9     4.1     7.9
53974 20150105 1800 20150105 1200  2.422  -96.61   39.10    -7.4    -7.8    -7.4    -8.8     0.0    342 0    436 0    282 0 C    -4.9 0    -4.0 0    -5.7 0    48 0   0.242   0.320   0.389 -99.000 -99.000     0.4     1.1     1.9     4.1     7.9
53974 20150105 1900 20150105 1300  2.422  -96.61   39.10    -5.9    -6.4    -5.8    -7.4     0.0    288 0    429 0    227 0 C    -3.3 0    -2.4 0    -4.0 0    47 0   0.244   0.316   0.389 -99.000 -99.000     0.4     1.1     1.9     4.1     7.9
53974 20150105 2000 20150105 1400  2.422  -96.61   39.10    -4.8    -5.2    -4.6    -6.0     0.0    260 0    391 0    216 0 C    -2.3 0    -1.7 0    -3.1 0    47 0   0.243   0.320   0.391 -99.000 -99.000     0.4     1.1     1.9     4.1     7.9
53974 20150105 2100 20150105 1500  2.422  -96.61   39.10    -3.8    -4.1    -3.6    -4.8     0.0    276 0    374 0    196 0 C    -2.3 0    -1.7 0    -2.9 0    49 0   0.244   0.315   0.412 -99.000 -99.000     0.4     1.1     1.9     4.1     7.9
53974 20150105 2200 20150105 1600  2.422  -96.61   39.10    -3.0    -3.3    -3.0    -3.8     0.0    155 0    224 0    118 0 C    -3.0 0    -2.7 0    -3.3 0    50 0   0.249   0.310   0.383 -99.000 -99.000     0.4     1.1     1.9     4.1     7.9
53974 20150105 2300 20150105 1700  2.422  -96.61   39.10    -2.9    -2.9    -2.8    -3.0     0.0     46 0    121 0      0 0 C    -3.6 0    -3.3 0    -3.9 0    51 0   0.244   0.319   0.391 -99.000 -99.000     0.4     1.1     1.9     4.1     7.9
53974 20150106 0000 20150105 1800  2.422  -96.61   39.10    -3.7    -3.3    -2.9    -3.7     0.0      0 0      0 0      0 0 C    -4.7 0    -3.9 0    -6.0 0    56 0   0.245   0.317   0.398 -99.000 -99.000     0.4     1.1     1.9     4.1     7.9
53974 20150106 0100 20150105 1900  2.422  -96.61   39.10    -5.7    -4.3    -3.7    -5.7     0.0      0 0      0 0      0 0 C    -7.2 0    -6.0 0    -9.5 0    61 0   0.241   0.312   0.410 -99.000 -99.000     0.4     1.1     1.9     4.1     7.8
53974 20150106 0200 20150105 2000  2.422  -96.61   39.10    -7.0    -6.2    -5.5    -7.9     0.0      0 0      0 0      0 0 C    -9.3 0    -8.4 0    -9.9 0    67 0   0.240   0.320   0.417 -99.000 -99.000     0.4     1.1     1.9     4.1     7.8
53974 20150106 0300 20150105 2100  2.422  -96.61   39.10    -6.3    -6.3    -5.8    -7.1     0.0      0 0      0 0      0 0 C    -9.0 0    -8.2 0    -9.3 0    71 0   0.240   0.315   0.407 -99.000 -99.000     0.4     1.1     1.9     4.1     7.8
53974 20150106 0400 20150105 2200  2.422  -96.61   39.10    -5.0    -5.2    -4.7    -6.3     0.0      0 0      0 0      0 0 C    -7.1 0    -6.6 0    -8.2 0    69 0   0.243   0.314   0.385 -99.000 -99.000     0.4     1.1     1.9     4.1     7.8
53974 20150106 0500 20150105 2300  2.422  -96.61   39.10    -5.6    -5.3    -4.5    -6.3     0.0      0 0      0 0      0 0 C    -8.1 0    -7.0 0    -8.9 0    69 0   0.245   0.309   0.365 -99.000 -99.000     0.4     1.1     1.9     4.1     7.8
53974 20150106 0600 20150106 0000  2.422  -96.61   39.10    -5.2    -4.5    -4.1    -5.5     0.0      0 0      0 0      0 0 C    -7.2 0    -6.7 0    -8.0 0    68 0   0.244   0.308   0.370 -99.000 -99.000     0.4     1.1     1.9     4.1     7.8
53974 20150106 0700 20150106 0100  2.422  -96.61   39.10    -5.3    -5.6    -4.9    -6.2     0.0      0 0      0 0      0 0 C    -8.2 0    -7.1 0    -8.9 0    72 0   0.244   0.311   0.366 -99.000 -99.000     0.3     1.1     1.9     4.1     7.8
53974 20150106 0800 20150106 0200  2.422  -96.61   39.10    -5.6    -5.6    -5.1    -6.1     0.0      0 0      0 0      0 0 C    -7.5 0    -6.9 0    -8.1 0    74 0   0.245   0.318   0.382 -99.000 -99.000     0.3     1.0     1.9     4.0     7.8
53974 20150106 0900 20150106 0300  2.422  -96.61   39.10    -4.4    -5.0    -4.3    -5.7     0.0      0 0      0 0      0 0 C    -6.6 0    -5.5 0    -7.3 0    73 0   0.242   0.308   0.397 -99.000 -99.000     0.3     1.0     1.8     4.0     7.8
53974 20150106 1000 20150106 0400  2.422  -96.61   39.10    -7.0    -5.8    -4.4    -7.0     0.0      0 0      0 0      0 0 C    -7.3 0    -5.7 0    -8.5 0    66 0   0.237   0.317   0.392 -99.000 -99.000     0.3     1.0     1.8     4.0     7.8
53974 20150106 1100 20150106 0500  2.422  -96.61   39.10    -8.9    -8.2    -7.0    -8.9     0.0      0 0      0 0      0 0 C    -9.3 0    -8.4 0    -9.9 0    66 0   0.242   0.308   0.388 -99.000 -99.000     0.3     1.0     1.8     4.1     7.8
53974 20150106 1200 20150106 0600  2.422  -96.61   39.10    -9.8    -9.4    -8.9    -9.8     0.0      0 0      0 0      0 0 C   -10.1 0    -9.7 0   -10.4 0    69 0   0.237   0.307   0.391 -99.000 -99.000     0.3     1.0     1.8     4.0     7.7
53974 20150106 1300 20150106 0700  2.422  -96.61   39.10   -10.4   -10.1    -9.8   -10.4     0.0      0 0      0 0      0 0 C   -10.2 0    -9.9 0   -10.6 0    71 0   0.239   0.305   0.372 -99.000 -99.000     0.3     1.0     1.8     4.0     7.8
53974 20150106 1400 20150106 0800  2.422  -96.61   39.10   -11.3   -10.9   -10.4   -11.3     0.0      0 0      0 0      0 0 C   -11.4 0   -10.6 0   -12.0 0    73 0   0.236   0.317   0.399 -99.000 -99.000     0.3     1.0     1.8     4.0     7.8
53974 20150106 1500 20150106 0900  2.422  -96.61   39.10   -10.6   -10.9   -10.6   -11.3     0.0     66 0    127 0      1 0 C   -10.8 0    -9.1 0   -12.0 0    74 0   0.242   0.316   0.365 -99.000 -99.000     0.3     1.0     1.8     4.0     7.8
53974 20150106 1600 20150106 1000  2.422  -96.61   39.10    -9.6   -10.0    -9.5   -10.6     0.0    195 0    270 0    124 0 C    -7.8 0    -6.9 0    -9.1 0    69 0 -99.000   0.317   0.381 -99.000 -99.000     0.2     1.0     1.8     4.0     7.7
53974 20150106 1700 20150106 1100  2.422  -96.61   39.10    -8.8    -9.1    -8.8    -9.6     0.0    340 0    445 0    255 0 C    -4.9 0    -2.6 0    -7.0 0    62 0 -99.000   0.310   0.405 -99.000 -99.000     0.2     1.0     1.8     4.0     7.8
53974 20150106 1800 20150106 1200  2.422  -96.61   39.10    -7.9    -8.4    -7.7    -9.0     0.0    440 0    491 0    366 0 C    -2.8 0    -1.5 0    -4.4 0    58 0   0.237   0.316   0.398 -99.000 -99.000     0.3     1.0     1.8     4.0     7.7
53974 20150106 1900 20150106 1300  2.422  -96.61   39.10    -7.0    -7.4    -6.9    -8.0     0.0    491 0    533 0    403 0 C    -0.9 0     0.7 0    -1.8 0    55 0 -99.000   0.308   0.381 -99.000 -99.000     0.2     1.0     1.8     4.0     7.7
53974 20150106 2000 20150106 1400  2.422  -96.61   39.10    -6.2    -6.7    -6.2    -7.2     0.0    442 0    504 0    325 0 C     0.2 0     1.1 0    -0.7 0    52 0   0.241   0.314   0.377 -99.000 -99.000     0.3     1.0     1.8     4.0     7.7
53974 20150106 2100 20150106 1500  2.422  -96.61   39.10    -5.2    -5.6    -5.1    -6.2     0.0    374 0    445 0    297 0 C     0.2 0     0.9 0    -0.5 0    50 0   0.240   0.311   0.392 -99.000 -99.000     0.3     1.0     1.8     4.0     7.7
53974 20150106 2200 20150106 1600  2.422  -96.61   39.10    -4.9    -5.1    -4.8    -5.4     0.0    246 0    321 0    123 0 C    -1.0 0     0.0 0    -2.1 0    49 0   0.239   0.309   0.381 -99.000 -99.000     0.3     1.0     1.8     4.0     7.7
53974 20150106 2300 20150106 1700  2.422  -96.61   39.10    -5.4    -5.1    -4.9    -5.4     0.0    105 0    176 0     14 0 C    -3.6 0    -2.0 0    -5.8 0    47 0   0.232   0.309   0.374 -99.000 -99.000     0.3     1.0     1.8     3.9     7.7
53974 20150107 0000 20150106 1800  2.422  -96.61   39.10    -5.9    -6.1    -5.4    -6.6     0.0      3 0     16 0      0 0 C    -6.5 0    -5.0 0    -7.2 0    53 0   0.236   0.308   0.401 -99.000 -99.000     0.3     1.0     1.8     4.0     7.7
53974 20150107 0100 20150106 1900  2.422  -96.61   39.10    -5.6    -5.6    -5.5    -5.9     0.0      0 0      0 0      0 0 C    -5.0 0    -4.8 0    -5.2 0    55 0   0.236   0.307   0.402 -99.000 -99.000     0.3     1.0     1.8     4.0     7.7
53974 20150107 0200 20150106 2000  2.422  -96.61   39.10    -5.6    -5.7    -5.6    -5.7     0.0      0 0      0 0      0 0 C    -4.8 0    -4.6 0    -5.0 0    57 0   0.238   0.306   0.374 -99.000 -99.000     0.3     1.0     1.8     3.9     7.7
53974 20150107 0300 20150106 2100  2.422  -96.61   39.10    -5.6    -5.6    -5.5    -5.6     0.0      0 0      0 0      0 0 C    -4.7 0    -4.6 0    -4.9 0    57 0   0.244   0.304   0.371 -99.000 -99.000     0.3     1.0     1.8     4.0     7.7
53974 20150107 0400 20150106 2200  2.422  -96.61   39.10    -5.3    -5.5    -5.3    -5.6     0.0      0 0      0 0      0 0 C    -4.8 0    -4.4 0    -4.9 0    57 0   0.243   0.309   0.376 -99.000 -99.000     0.3     1.0     1.8     3.9     7.7
53974 20150107 0500 20150106 2300  2.422  -96.61   39.10    -5.9    -5.4    -5.1    -5.9     0.0      0 0      0 0      0 0 C    -4.6 0    -4.2 0    -5.3 0    60 0   0.241   0.309   0.385 -99.000 -99.000     0.3     1.0     1.8     4.0     7.7
53974 20150107 0600 20150107 0000  2.422  -96.61   39.10    -6.8    -6.5    -5.9    -6.8     0.0      0 0      0 0      0 0 C    -5.6 0    -5.3 0    -6.1 0    68 0   0.247   0.308   0.412 -99.000 -99.000     0.3     1.0     1.8     3.9     7.7
53974 20150107 0700 20150107 0100  2.422  -96.61   39.10    -7.3    -7.0    -6.8    -7.3     0.0      0 0      0 0      0 0 C    -6.1 0    -5.8 0    -6.4 0    69 0   0.246   0.307   0.392 -99.000 -99.000     0.3     1.0     1.8     3.9     7.7
53974 20150107 0800 20150107 0200  2.422  -96.61   39.10    -8.2    -7.7    -7.3    -8.2     0.0      0 0      0 0      0 0 C    -6.6 0    -6.3 0    -7.1 0    65 0   0.240   0.306   0.389 -99.000 -99.000     0.3     1.0     1.8     4.0     7.6
53974 20150107 0900 20150107 0300  2.422  -96.61   39.10    -8.8    -8.5    -8.2    -8.8     0.0      0 0      0 0      0 0 C    -7.3 0    -7.0 0    -7.5 0    61 0   0.243   0.308   0.380 -99.000 -99.000     0.3     1.0     1.8     3.9     7.6
53974 20150107 1000 20150107 0400  2.422  -96.61   39.10   -10.7   -10.0    -8.8   -10.7     0.0      0 0      0 0      0 0 C    -8.3 0    -7.3 0    -9.1 0    51 0   0.244   0.308   0.406 -99.000 -99.000     0.3     1.0     1.8     3.9     7.6
53974 20150107 1100 20150107 0500  2.422  -96.61   39.10   -11.2   -10.9   -10.7   -11.2     0.0      0 0      0 0      0 0 C    -9.3 0    -9.1 0    -9.5 0    51 0   0.244   0.309   0.393 -99.000 -99.000     0.3     1.0     1.8     3.9     7.6
53974 20150107 1200 20150107 0600  2.422  -96.61   39.10   -12.0   -11.8   -11.2   -12.0     0.0      0 0      0 0      0 0 C    -9.8 0    -9.2 0   -10.1 0    47 0   0.241   0.311   0.359 -99.000 -99.000     0.3     1.0     1.8     4.0     7.6
53974 20150107 1300 20150107 0700  2.422  -96.61   39.10   -12.2   -12.1   -12.0   -12.2     0.0      0 0      0 0      0 0 C   -10.0 0    -9.8 0   -10.3 0    50 0 -99.000   0.313   0.377 -99.000 -99.000     0.2     1.0     1.8     3.9     7.6
53974 20150107 1400 20150107 0800  2.422  -96.61   39.10   -12.4   -12.4   -12.2   -12.5     0.0      0 0      0 0      0 0 C   -10.3 0   -10.0 0   -10.6 0    48 0 -99.000   0.308   0.397 -99.000 -99.000     0.2     1.0     1.7     4.0     7.6
53974 20150107 1500 20150107 0900  2.422  -96.61   39.10   -12.5   -12.4   -12.3   -12.5     0.0     20 0     48 0      0 0 C    -9.8 0    -9.2 0   -10.0 0    52 0 -99.000   0.302   0.379 -99.000 -99.000     0.1     0.9     1.7     3.9     7.6
53974 20150107 1600 20150107 1000  2.422  -96.61   39.10   -13.3   -12.8   -12.5   -13.3     0.0     89 0    357 0     47 0 C    -9.2 0    -8.4 0   -10.1 0    48 0 -99.000   0.305   0.390 -99.000 -99.000     0.1     0.9     1.7     3.9     7.6
53974 20150107 1700 20150107 1100  2.422  -96.61   39.10   -12.5   -12.9   -12.5   -13.3     0.0    393 0    454 0    150 0 C    -7.9 0    -5.8 0   -10.1 0    46 0 -99.000   0.315   0.386 -99.000 -99.000     0.0     0.9     1.7     3.9     7.6
53974 20150107 1800 20150107 1200  2.422  -96.61   39.10   -11.5   -12.0   -11.5   -12.5     0.0    491 0    520 0    378 0 C    -4.6 0    -2.8 0    -5.8 0    44 0 -99.000   0.305   0.380 -99.000 -99.000     0.1     0.9     1.7     3.9     7.6
53974 20150107 1900 20150107 1300  2.422  -96.61   39.10   -11.3   -11.7   -11.0   -12.0     0.0    524 0    531 0    503 0 C    -3.1 0    -1.9 0    -4.0 0    44 0 -99.000   0.306   0.363 -99.000 -99.000     0.1     0.9     1.7     3.9     7.6
53974 20150107 2000 20150107 1400  2.422  -96.61   39.10   -10.9   -11.1   -10.7   -11.5     0.0    496 0    523 0    462 0 C    -2.6 0    -1.6 0    -3.8 0    44 0 -99.000   0.303   0.369 -99.000 -99.000     0.1     0.9     1.7     3.9     7.6
53974 20150107 2100 20150107 1500  2.422  -96.61   39.10   -11.2   -11.0   -10.7   -11.3     0.0    411 0    464 0    348 0 C    -3.2 0    -2.1 0    -5.2 0    42 0 -99.000   0.302   0.385 -99.000 -99.000     0.1     0.9     1.7     3.9     7.6
53974 20150107 2200 20150107 1600  2.422  -96.61   39.10   -11.3   -11.1   -10.8   -11.4     0.0    275 0    348 0    196 0 C    -6.5 0    -4.9 0    -7.9 0    41 0 -99.000   0.304   0.395 -99.000 -99.000     0.1     0.8     1.7     3.9     7.6
53974 20150107 2300 20150107 1700  2.422  -96.61   39.10   -12.7   -11.9   -11.2   -12.7     0.0    111 0    195 0      1 0 C   -10.1 0    -7.9 0   -12.8 0    43 0 -99.000   0.304   0.391 -99.000 -99.000     0.1     0.8     1.7     3.9     7.6
53974 20150108 0000 20150107 1800  2.422  -96.61   39.10   -15.4   -14.2   -12.7   -15.4     0.0      0 0      1 0      0 0 C   -15.1 0   -12.8 0   -17.2 0    51 0 -99.000   0.304   0.363 -99.000 -99.000     0.0     0.8     1.7     3.9     7.6
53974 20150108 0100 20150107 1900  2.422  -96.61   39.10   -15.8   -15.2   -14.7   -15.8     0.0      0 0      0 0      0 0 C   -17.6 0   -17.1 0   -18.1 0    56 0 -99.000   0.305   0.364 -99.000 -99.000     0.0     0.8     1.7     3.9     7.6
53974 20150108 0200 20150107 2000  2.422  -96.61   39.10   -18.3   -17.5   -15.9   -18.3     0.0      0 0      0 0      0 0 C   -18.1 0   -17.8 0   -18.4 0    62 0 -99.000   0.348   0.395 -99.000 -99.000    -0.1     0.8     1.7     3.9     7.6
53974 20150108 0300 20150107 2100  2.422  -96.61   39.10   -19.2   -18.7   -18.2   -19.3     0.0      0 0      0 0      0 0 C   -18.5 0   -18.3 0   -18.7 0    68 0 -99.000   0.345   0.404 -99.000 -99.000    -0.1     0.8     1.7     3.9     7.6
53974 20150108 0400 20150107 2200  2.422  -96.61   39.10   -19.4   -18.6   -17.6   -19.6     0.0      0 0      0 0      0 0 C   -18.6 0   -18.3 0   -18.8 0    70 0 -99.000   0.347   0.390 -99.000 -99.000    -0.2     0.8     1.7     3.9     7.6
53974 20150108 0500 20150107 2300  2.422  -96.61   39.10   -16.8   -18.1   -16.8   -19.4     0.0      0 0      0 0      0 0 C   -18.2 0   -16.7 0   -18.7 0    71 0 -99.000   0.332   0.385 -99.000 -99.000    -0.3     0.7     1.7     3.8     7.6
53974 20150108 0600 20150108 0000  2.422  -96.61   39.10   -16.3   -16.4   -16.1   -16.8     0.0      0 0      0 0      0 0 C   -16.0 0   -15.7 0   -16.7 0    67 0 -99.000   0.339   0.382 -99.000 -99.000    -0.4     0.7     1.7     3.9     7.6
53974 20150108 0700 20150108 0100  2.422  -96.61   39.10   -16.5   -16.5   -16.3   -16.6     0.0      0 0      0 0      0 0 C   -16.0 0   -15.8 0   -16.1 0    65 0 -99.000   0.338   0.355 -99.000 -99.000    -0.5     0.7     1.6     3.9     7.6
53974 20150108 0800 20150108 0200  2.422  -96.61   39.10   -15.4   -15.7   -15.3   -16.5     0.0      0 0      0 0      0 0 C   -15.5 0   -15.0 0   -16.0 0    66 0 -99.000   0.334   0.388 -99.000 -99.000    -0.6     0.6     1.6     3.9     7.5
53974 20150108 0900 20150108 0300  2.422  -96.61   39.10   -14.6   -14.9   -14.6   -15.4     0.0      0 0      0 0      0 0 C   -14.8 0   -14.5 0   -15.1 0    64 0 -99.000   0.354   0.389 -99.000 -99.000    -0.6     0.6     1.6     3.8     7.5
53974 20150108 1000 20150108 0400  2.422  -96.61   39.10   -14.6   -14.7   -14.6   -14.8     0.0      0 0      0 0      0 0 C   -14.4 0   -14.2 0   -14.5 0    64 0 -99.000 -99.000   0.366 -99.000 -99.000    -0.7     0.6     1.6     3.9     7.5
53974 20150108 1100 20150108 0500  2.422  -96.61   39.10   -13.9   -14.2   -13.9   -14.6     0.0      0 0      0 0      0 0 C   -13.8 0   -13.6 0   -14.2 0    64 0 -99.000 -99.000   0.399 -99.000 -99.000    -0.7     0.5     1.5     3.8     7.5
53974 20150108 1200 20150108 0600  2.422  -96.61   39.10   -13.2   -13.6   -13.2   -13.9     0.0      0 0      0 0      0 0 C   -13.3 0   -12.5 0   -13.6 0    63 0 -99.000 -99.000   0.380 -99.000 -99.000    -0.7     0.5     1.5     3.8     7.5
53974 20150108 1300 20150108 0700  2.422  -96.61   39.10   -12.4   -12.8   -12.4   -13.2     0.0      0 0      0 0      0 0 C   -12.4 0   -11.3 0   -13.0 0    62 0 -99.000 -99.000   0.370 -99.000 -99.000    -0.8     0.5     1.5     3.8     7.5
53974 20150108 1400 20150108 0800  2.422  -96.61   39.10   -11.4   -12.1   -11.4   -12.5     0.0      1 0     14 0      0 0 C   -11.6 0   -10.3 0   -12.3 0    62 0 -99.000 -99.000   0.382 -99.000 -99.000    -0.8     0.4     1.4     3.8     7.5
53974 20150108 1500 20150108 0900  2.422  -96.61   39.10    -9.9   -10.6    -9.9   -11.4     0.0     20 0     46 0      0 0 C    -9.6 0    -8.5 0   -10.3 0    59 0 -99.000 -99.000   0.417 -99.000 -99.000    -0.9     0.4     1.4     3.8     7.5
53974 20150108 1600 20150108 1000  2.422  -96.61   39.10    -8.7    -9.0    -8.6    -9.8     0.0     76 0    126 0     40 0 C    -7.6 0    -6.7 0    -8.5 0    54 0 -99.000 -99.000   0.391 -99.000 -99.000    -0.8     0.4     1.4     3.8     7.5
53974 20150108 1700 20150108 1100  2.422  -96.61   39.10    -7.1    -7.9    -7.1    -8.7     0.0     74 0    100 0     53 0 C    -6.6 0    -5.4 0    -7.4 0    54 0 -99.000 -99.000   0.415 -99.000 -99.000    -0.8     0.4     1.4     3.8     7.5
53974 20150108 1800 20150108 1200  2.422  -96.61   39.10    -4.4    -5.6    -4.2    -7.1     0.0    187 0    572 0     78 0 C    -3.8 0    -1.3 0    -5.4 0    53 0 -99.000 -99.000   0.393 -99.000 -99.000    -0.7     0.4     1.4     3.8     7.5
53974 20150108 1900 20150108 1300  2.422  -96.61   39.10    -2.3    -3.1    -2.2    -4.8     0.0    443 0    573 0     36 0 C    -1.0 0     1.1 0    -5.2 0    50 0 -99.000 -99.000   0.403 -99.000 -99.000    -0.5     0.3     1.4     3.8     7.5
53974 20150108 2000 20150108 1400  2.422  -96.61   39.10    -0.9    -1.4    -0.8    -2.3     0.0    468 0    543 0     75 0 C     1.1 0     1.7 0     0.4 0    48 0 -99.000 -99.000   0.377 -99.000 -99.000    -0.5     0.4     1.4     3.8     7.5
53974 20150108 2100 20150108 1500  2.422  -96.61   39.10     0.5     0.1     0.7    -0.9     0.0    385 0    435 0    326 0 C     2.0 0     2.3 0     1.3 0    48 0 -99.000 -99.000   0.409 -99.000 -99.000    -0.4     0.4     1.3     3.8     7.5
53974 20150108 2200 20150108 1600  2.422  -96.61   39.10     1.4     1.0     1.4     0.5     0.0    254 0    326 0    175 0 C     1.4 0     1.7 0     0.9 0    48 0 -99.000 -99.000   0.363 -99.000 -99.000    -0.3     0.4     1.3     3.7     7.5
53974 20150108 2300 20150108 1700  2.422  -96.61   39.10     0.9     1.2     1.5     0.9     0.0    104 0    175 0      8 0 C     0.1 0     1.0 0    -0.7 0    50 0 -99.000 -99.000   0.391 -99.000 -99.000    -0.3     0.4     1.3     3.7     7.5
53974 20150109 0000 20150108 1800  2.422  -96.61   39.10     0.5     0.5     0.9     0.3     0.0      0 0      8 0      0 0 C    -0.8 0    -0.5 0    -1.1 0    55 0 -99.000 -99.000   0.369 -99.000 -99.000    -0.3     0.4     1.3     3.7     7.5
53974 20150109 0100 20150108 1900  2.422  -96.61   39.10     0.7     0.7     1.2     0.5     0.0      0 0      0 0      0 0 C    -0.8 0     0.0 0    -1.9 0    57 0 -99.000 -99.000   0.384 -99.000 -99.000    -0.3     0.4     1.3     3.7     7.5
53974 20150109 0200 20150108 2000  2.422  -96.61   39.10    -1.4    -0.7     0.8    -1.4     0.0      0 0      0 0      0 0 C    -2.2 0    -0.9 0    -3.1 0    56 0 -99.000 -99.000   0.385 -99.000 -99.000    -0.2     0.4     1.3     3.7     7.5
53974 20150109 0300 20150108 2100  2.422  -96.61   39.10    -3.0    -2.2    -1.3    -3.0     0.0      0 0      0 0      0 0 C    -2.9 0    -2.1 0    -3.6 0    57 0 -99.000 -99.000   0.379 -99.000 -99.000    -0.2     0.4     1.3     3.7     7.5
53974 20150109 0400 20150108 2200  2.422  -96.61   39.10    -5.0    -4.1    -3.0    -5.0     0.0      0 0      0 0      0 0 C    -4.1 0    -3.3 0    -5.0 0    54 0 -99.000 -99.000   0.412 -99.000 -99.000    -0.3     0.4     1.3     3.7     7.4
53974 20150109 0500 20150108 2300  2.422  -96.61   39.10    -6.0    -5.5    -5.0    -6.0     0.0      0 0      0 0      0 0 C    -5.7 0    -5.0 0    -7.2 0    53 0 -99.000 -99.000   0.381 -99.000 -99.000    -0.3     0.4     1.3     3.7     7.5
53974 20150109 0600 20150109 0000  2.422  -96.61   39.10    -6.3    -6.2    -6.0    -6.4     0.0      0 0      0 0      0 0 C    -6.9 0    -6.1 0    -7.6 0    57 0 -99.000 -99.000   0.361 -99.000 -99.000    -0.4     0.4     1.3     3.7     7.4
53974 20150109 0700 20150109 0100  2.422  -96.61   39.10    -6.8    -6.8    -6.3    -7.2     0.0      0 0      0 0      0 0 C    -7.5 0    -6.2 0    -8.7 0    58 0 -99.000 -99.000   0.417 -99.000 -99.000    -0.4     0.4     1.3     3.7     7.4
53974 20150109 0800 20150109 0200  2.422  -96.61   39.10    -6.9    -6.8    -6.7    -7.0     0.0      0 0      0 0      0 0 C    -6.6 0    -6.4 0    -6.7 0    57 0 -99.000 -99.000   0.393 -99.000 -99.000    -0.5     0.4     1.3     3.7     7.4
53974 20150109 0900 20150109 0300  2.422  -96.61   39.10    -7.4    -7.3    -6.9    -7.5     0.0      0 0      0 0      0 0 C    -7.8 0    -6.7 0    -8.5 0    54 0 -99.000 -99.000   0.389 -99.000 -99.000    -0.5     0.4     1.3     3.7     7.4
53974 20150109 1000 20150109 0400  2.422  -96.61   39.10    -8.8    -8.0    -7.4    -8.8     0.0      0 0      0 0      0 0 C    -8.5 0    -7.9 0   -10.4 0    50 0 -99.000 -99.000   0.397 -99.000 -99.000    -0.6     0.4     1.3     3.6     7.4
53974 20150109 1100 20150109 0500  2.422  -96.61   39.10   -10.3    -9.7    -8.9   -10.3     0.0      0 0      0 0      0 0 C   -11.2 0   -10.4 0   -12.2 0    50 0 -99.000 -99.000   0.398 -99.000 -99.000    -0.7     0.4     1.3     3.7     7.4
53974 20150109 1200 20150109 0600  2.422  -96.61   39.10   -10.7   -10.6   -10.3   -10.9     0.0      0 0      0 0      0 0 C   -12.0 0   -11.5 0   -12.8 0    54 0 -99.000 -99.000   0.390 -99.000 -99.000    -0.8     0.4     1.3     3.7     7.4
53974 20150109 1300 20150109 0700  2.422  -96.61   39.10   -11.9   -11.4   -10.7   -11.9     0.0      0 0      0 0      0 0 C   -12.5 0   -11.9 0   -13.0 0    48 0 -99.000 -99.000   0.407 -99.000 -99.000    -0.9     0.3     1.3     3.6     7.4
53974 20150109 1400 20150109 0800  2.422  -96.61   39.10   -12.6   -12.4   -11.9   -12.8     0.0      1 0     23 0      0 0 C   -13.5 0   -13.0 0   -13.9 0    52 0 -99.000 -99.000   0.378 -99.000 -99.000    -1.0     0.3     1.2     3.6     7.4
53974 20150109 1500 20150109 0900  2.422  -96.61   39.10   -11.4   -12.1   -11.4   -12.7     0.0    100 0    179 0     23 0 C   -12.3 0   -10.3 0   -13.4 0    52 0 -99.000 -99.000   0.399 -99.000 -99.000    -1.1     0.2     1.2     3.6     7.4
